datetime,power_kW,pv_kW,autoconsommation_kW,injection_kW,soutirage_kW,soc,import_after_battery,export_after_battery
2023-02-05 07:00:00+00:00,163.65828194295796,0.0038028633631582,0.0038028633631582,0.0,163.6544790795948,0.0,163.6544790795948,0.0
2023-02-05 08:00:00+00:00,235.0835461934859,31.93249978104119,31.93249978104119,0.0,203.15104641244469,0.0,203.15104641244469,0.0
2023-02-05 09:00:00+00:00,261.630102056474,89.03414679672916,89.03414679672916,0.0,172.59595525974487,0.0,172.59595525974487,0.0
2023-02-05 10:00:00+00:00,278.6504901105201,136.5134465059557,136.5134465059557,0.0,142.13704360456438,0.0,142.13704360456438,0.0
2023-02-05 11:00:00+00:00,279.05184352034524,166.31557417430992,166.31557417430992,0.0,112.73626934603531,0.0,112.73626934603533,0.0
2023-02-05 12:00:00+00:00,258.2077223175424,175.28090667664085,175.28090667664085,0.0,82.92681564090154,0.0,82.92681564090154,0.0
2023-02-05 13:00:00+00:00,248.1008001113649,162.5753829607885,162.5753829607885,0.0,85.52541715057643,0.0,85.5254171505764,0.0
2023-02-05 14:00:00+00:00,278.0706854753583,129.39859642527554,129.39859642527554,0.0,148.67208905008275,0.0,148.67208905008275,0.0
2023-02-05 15:00:00+00:00,261.04010609334404,79.43823986127929,79.43823986127929,0.0,181.6018662320648,0.0,181.60186623206476,0.0
2023-02-05 16:00:00+00:00,296.1404838037891,22.61118361933285,22.61118361933285,0.0,273.52930018445625,0.0,273.52930018445625,0.0
2023-02-05 17:00:00+00:00,222.4302535973407,0.0,0.0,0.0,222.4302535973407,0.0,222.4302535973407,0.0
2023-02-05 18:00:00+00:00,125.65651157882304,0.0,0.0,0.0,125.65651157882304,0.0,125.65651157882304,0.0
2023-02-05 19:00:00+00:00,128.80658440782753,0.0,0.0,0.0,128.80658440782753,0.0,128.80658440782753,0.0
2023-02-05 20:00:00+00:00,119.88856156447596,0.0,0.0,0.0,119.88856156447596,0.0,119.88856156447596,0.0
2023-02-05 21:00:00+00:00,131.76767333559954,0.0,0.0,0.0,131.76767333559954,0.0,131.76767333559954,0.0
2023-02-05 22:00:00+00:00,109.12566301868966,0.0,0.0,0.0,109.12566301868966,0.0,109.12566301868966,0.0
2023-02-05 23:00:00+00:00,128.82321976187038,0.0,0.0,0.0,128.82321976187038,0.0,128.82321976187038,0.0
2023-02-06 00:00:00+00:00,71.02790217345111,0.0,0.0,0.0,71.02790217345111,0.0,71.02790217345111,0.0
2023-02-06 01:00:00+00:00,101.46485760525304,0.0,0.0,0.0,101.46485760525304,0.0,101.46485760525304,0.0
2023-02-06 02:00:00+00:00,88.04559904342288,0.0,0.0,0.0,88.04559904342288,0.0,88.04559904342288,0.0
2023-02-06 03:00:00+00:00,146.5435792830724,0.0,0.0,0.0,146.5435792830724,0.0,146.5435792830724,0.0
2023-02-06 04:00:00+00:00,86.27725253160759,0.0,0.0,0.0,86.27725253160759,0.0,86.27725253160759,0.0
2023-02-06 05:00:00+00:00,123.99269229832008,0.0,0.0,0.0,123.99269229832008,0.0,123.99269229832008,0.0
2023-02-06 06:00:00+00:00,258.9484586659113,0.0,0.0,0.0,258.9484586659113,0.0,258.9484586659113,0.0
2023-02-06 07:00:00+00:00,212.3502752660941,0.0180569656953896,0.0180569656953896,0.0,212.33221830039872,0.0,212.3322183003987,0.0
2023-02-06 08:00:00+00:00,434.4600545825166,33.22703009431495,33.22703009431495,0.0,401.2330244882016,0.0,401.23302448820164,0.0
2023-02-06 09:00:00+00:00,464.31961212471793,90.63213260591796,90.63213260591796,0.0,373.6874795188,0.0,373.6874795188,0.0
2023-02-06 10:00:00+00:00,430.6232331313807,138.23328520587296,138.23328520587296,0.0,292.3899479255077,0.0,292.3899479255077,0.0
2023-02-06 11:00:00+00:00,427.380024478421,168.108702744353,168.108702744353,0.0,259.271321734068,0.0,259.271321734068,0.0
2023-02-06 12:00:00+00:00,439.3048379855725,177.11458861070457,177.11458861070457,0.0,262.1902493748679,0.0,262.1902493748679,0.0
2023-02-06 13:00:00+00:00,463.8169108063258,164.41699495482052,164.41699495482052,0.0,299.3999158515053,0.0,299.3999158515053,0.0
2023-02-06 14:00:00+00:00,437.1164509215327,131.2089760788263,131.2089760788263,0.0,305.9074748427064,0.0,305.9074748427064,0.0
2023-02-06 15:00:00+00:00,458.0945909450969,81.147707496873,81.147707496873,0.0,376.9468834482239,0.0,376.9468834482239,0.0
2023-02-06 16:00:00+00:00,446.9621834391306,23.919724978394346,23.919724978394346,0.0,423.0424584607362,0.0,423.04245846073627,0.0
2023-02-06 17:00:00+00:00,428.8066058305695,0.0,0.0,0.0,428.8066058305695,0.0,428.8066058305695,0.0
2023-02-06 18:00:00+00:00,178.7354114703758,0.0,0.0,0.0,178.7354114703758,0.0,178.7354114703758,0.0
2023-02-06 19:00:00+00:00,217.6967807770677,0.0,0.0,0.0,217.6967807770677,0.0,217.6967807770677,0.0
2023-02-06 20:00:00+00:00,228.3669741459919,0.0,0.0,0.0,228.3669741459919,0.0,228.3669741459919,0.0
2023-02-06 21:00:00+00:00,203.3831039758788,0.0,0.0,0.0,203.3831039758788,0.0,203.3831039758788,0.0
2023-02-06 22:00:00+00:00,229.52761805512927,0.0,0.0,0.0,229.52761805512927,0.0,229.52761805512927,0.0
2023-02-06 23:00:00+00:00,175.62835694093343,0.0,0.0,0.0,175.62835694093343,0.0,175.62835694093343,0.0
2023-02-07 00:00:00+00:00,100.17456445017451,0.0,0.0,0.0,100.17456445017451,0.0,100.17456445017451,0.0
2023-02-07 01:00:00+00:00,142.87504732776603,0.0,0.0,0.0,142.87504732776603,0.0,142.87504732776603,0.0
2023-02-07 02:00:00+00:00,114.8188138093187,0.0,0.0,0.0,114.8188138093187,0.0,114.8188138093187,0.0
2023-02-07 03:00:00+00:00,95.76736244746724,0.0,0.0,0.0,95.76736244746724,0.0,95.76736244746724,0.0
2023-02-07 04:00:00+00:00,112.73744089674965,0.0,0.0,0.0,112.73744089674965,0.0,112.73744089674965,0.0
2023-02-07 05:00:00+00:00,100.91628238586108,0.0,0.0,0.0,100.91628238586108,0.0,100.91628238586108,0.0
2023-02-07 06:00:00+00:00,278.12838844379183,0.0,0.0,0.0,278.12838844379183,0.0,278.12838844379183,0.0
2023-02-07 07:00:00+00:00,193.4198342421089,0.042195661300592,0.042195661300592,0.0,193.3776385808083,0.0,193.3776385808083,0.0
2023-02-07 08:00:00+00:00,463.4463949681869,34.5642326768164,34.5642326768164,0.0,428.8821622913705,0.0,428.8821622913705,0.0
2023-02-07 09:00:00+00:00,450.5127089933992,92.2668899101797,92.2668899101797,0.0,358.2458190832195,0.0,358.2458190832195,0.0
2023-02-07 10:00:00+00:00,452.64209589482857,139.98555337574172,139.98555337574172,0.0,312.6565425190869,0.0,312.6565425190869,0.0
2023-02-07 11:00:00+00:00,440.4315715591617,169.92944685415702,169.92944685415702,0.0,270.5021247050047,0.0,270.5021247050047,0.0
2023-02-07 12:00:00+00:00,477.6951588315724,178.97098057458018,178.97098057458018,0.0,298.7241782569922,0.0,298.7241782569922,0.0
2023-02-07 13:00:00+00:00,478.8179895719979,166.27677674847527,166.27677674847527,0.0,312.54121282352264,0.0,312.54121282352264,0.0
2023-02-07 14:00:00+00:00,424.0229895890924,133.03387682669037,133.03387682669037,0.0,290.989112762402,0.0,290.989112762402,0.0
2023-02-07 15:00:00+00:00,456.71613716037217,82.87027603168302,82.87027603168302,0.0,373.84586112868914,0.0,373.84586112868914,0.0
2023-02-07 16:00:00+00:00,472.6313121861338,25.253691952811145,25.253691952811145,0.0,447.37762023332266,0.0,447.37762023332266,0.0
2023-02-07 17:00:00+00:00,449.4507547573292,0.0,0.0,0.0,449.4507547573292,0.0,449.4507547573292,0.0
2023-02-07 18:00:00+00:00,186.26631025965835,0.0,0.0,0.0,186.26631025965835,0.0,186.26631025965835,0.0
2023-02-07 19:00:00+00:00,177.90672736535058,0.0,0.0,0.0,177.90672736535058,0.0,177.90672736535058,0.0
2023-02-07 20:00:00+00:00,218.3702604628509,0.0,0.0,0.0,218.3702604628509,0.0,218.3702604628509,0.0
2023-02-07 21:00:00+00:00,184.32986685356025,0.0,0.0,0.0,184.32986685356025,0.0,184.32986685356025,0.0
2023-02-07 22:00:00+00:00,226.285779386545,0.0,0.0,0.0,226.285779386545,0.0,226.285779386545,0.0
2023-02-07 23:00:00+00:00,136.82589817948156,0.0,0.0,0.0,136.82589817948156,0.0,136.82589817948156,0.0
2023-02-08 00:00:00+00:00,97.78691159762276,0.0,0.0,0.0,97.78691159762276,0.0,97.78691159762276,0.0
2023-02-08 01:00:00+00:00,114.09497757277674,0.0,0.0,0.0,114.09497757277674,0.0,114.09497757277674,0.0
2023-02-08 02:00:00+00:00,118.71651651869078,0.0,0.0,0.0,118.71651651869078,0.0,118.71651651869078,0.0
2023-02-08 03:00:00+00:00,130.2516589206535,0.0,0.0,0.0,130.2516589206535,0.0,130.2516589206535,0.0
2023-02-08 04:00:00+00:00,81.48973653164035,0.0,0.0,0.0,81.48973653164035,0.0,81.48973653164035,0.0
2023-02-08 05:00:00+00:00,101.79934812282008,0.0,0.0,0.0,101.79934812282008,0.0,101.79934812282008,0.0
2023-02-08 06:00:00+00:00,207.76096417351383,0.0,0.0,0.0,207.76096417351383,0.0,207.76096417351383,0.0
2023-02-08 07:00:00+00:00,234.31380837541832,0.0803641499585693,0.0803641499585693,0.0,234.23344422545972,0.0,234.23344422545975,0.0
2023-02-08 08:00:00+00:00,450.8441096560779,35.9435898576593,35.9435898576593,0.0,414.9005197984186,0.0,414.9005197984186,0.0
2023-02-08 09:00:00+00:00,451.26083965403495,93.93744945826396,93.93744945826396,0.0,357.323390195771,0.0,357.323390195771,0.0
2023-02-08 10:00:00+00:00,439.65408778763583,141.7691305156507,141.7691305156507,0.0,297.8849572719852,0.0,297.8849572719852,0.0
2023-02-08 11:00:00+00:00,443.6865403754124,171.7766362145349,171.7766362145349,0.0,271.9099041608775,0.0,271.9099041608775,0.0
2023-02-08 12:00:00+00:00,447.783313787257,180.84892293800505,180.84892293800505,0.0,266.93439084925194,0.0,266.93439084925194,0.0
2023-02-08 13:00:00+00:00,445.7683677394385,168.15362762458355,168.15362762458355,0.0,277.6147401148549,0.0,277.61474011485495,0.0
2023-02-08 14:00:00+00:00,462.4360365519181,134.87229664721215,134.87229664721215,0.0,327.5637399047059,0.0,327.5637399047059,0.0
2023-02-08 15:00:00+00:00,429.9276301672156,84.60504598276027,84.60504598276027,0.0,345.32258418445537,0.0,345.32258418445537,0.0
2023-02-08 16:00:00+00:00,446.88877232850047,26.611730021605894,26.611730021605894,0.0,420.2770423068946,0.0,420.2770423068946,0.0
2023-02-08 17:00:00+00:00,434.6383250409575,0.0,0.0,0.0,434.6383250409575,0.0,434.6383250409575,0.0
2023-02-08 18:00:00+00:00,182.3284115189992,0.0,0.0,0.0,182.3284115189992,0.0,182.3284115189992,0.0
2023-02-08 19:00:00+00:00,213.65672042195123,0.0,0.0,0.0,213.65672042195123,0.0,213.65672042195123,0.0
2023-02-08 20:00:00+00:00,226.8296664110152,0.0,0.0,0.0,226.8296664110152,0.0,226.8296664110152,0.0
2023-02-08 21:00:00+00:00,140.71668646146156,0.0,0.0,0.0,140.71668646146156,0.0,140.71668646146156,0.0
2023-02-08 22:00:00+00:00,200.74337512891947,0.0,0.0,0.0,200.74337512891947,0.0,200.74337512891947,0.0
2023-02-08 23:00:00+00:00,203.45360495671184,0.0,0.0,0.0,203.45360495671184,0.0,203.45360495671184,0.0
2023-02-09 00:00:00+00:00,70.10753914462073,0.0,0.0,0.0,70.10753914462073,0.0,70.10753914462073,0.0
2023-02-09 01:00:00+00:00,124.08928271383704,0.0,0.0,0.0,124.08928271383704,0.0,124.08928271383704,0.0
2023-02-09 02:00:00+00:00,112.44962061956174,0.0,0.0,0.0,112.44962061956174,0.0,112.44962061956174,0.0
2023-02-09 03:00:00+00:00,77.10725621987592,0.0,0.0,0.0,77.10725621987592,0.0,77.10725621987592,0.0
